,date,name,link,from,to,amount,bod,nationality,year,year_str,year_ly,year_ly_str,merge,merge_ly,full_name,birthday_GMT,season_real,nationality_real,position,minutes_played_overall,minutes_played_home,minutes_played_away,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,season_str,merge_real,season_fifa,sofifa_id,short_name,long_name,age,dob,height_cm,weight_kg,nationality_fifa,club_name,league_name,league_rank,overall,potential,international_reputation,skill_moves,joined,contract_valid_until,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,season_str_fifa,merge_fifa,diff_season_real,diff_season_fifa
398,2019-08-06,laurent koscielny,/laurent-koscielny/profil/spieler/76277,FC Arsenal,G. Bordeaux,5000000,1985/09/10,France,2020,2020,2019,2019,laurent koscielny_France_1985/09/10_2020,laurent koscielny_France_1985/09/10_2019,laurent koscielny,1985/09/10,2019,France,Defender,1328,484,844,17,6,11,3,2,1,0,0,0,0,0,4,3,1,21,5,16,1,0,93,295,103,0.2,0.0,0.2,0.37,0.11,443.0,1.42,63.0,78.0,1328.0,0.0,0.07,2019,laurent koscielny_France_1985/09/10_2019,2019,165229,L. Koscielny,laurent koscielny,32,1985/09/10,186,75,France,arsenal,English Premier League,1,82,82,3,2,2010-07-07,2020,65,41,62,64,82,75,0,0,0,0,0,0,52,32,80,76,35,62,22,49,69,66,64,66,65,78,61,54,79,65,76,47,86,84,41,56,51,80,84,83,13,11,9,11,7,2019,laurent koscielny_France_1985/09/10_2019,1,1
399,2019-08-06,arnaud souquet,/arnaud-souquet/profil/spieler/111058,La Gantoise,Montpellier,2800000,1992/02/12,France,2020,2020,2019,2019,arnaud souquet_France_1992/02/12_2020,arnaud souquet_France_1992/02/12_2019,arnaud souquet,1992/02/12,2019,France,Defender,2662,1312,1350,31,16,15,0,0,0,3,0,3,0,0,6,3,3,37,14,23,4,0,241,124,49,0.1,0.1,0.0,0.0,0.0,0.0,1.25,72.0,86.0,666.0,887.0,0.14,2019,arnaud souquet_France_1992/02/12_2019,2019,193470,A. Souquet,arnaud souquet,26,1992/02/12,179,73,France,ogc nice,French Ligue 1,1,77,79,2,3,2016-07-27,2020,74,55,73,74,76,70,0,0,0,0,0,0,75,59,70,78,39,75,62,46,74,77,75,74,68,72,65,59,67,75,70,41,66,73,74,69,49,76,79,78,15,10,8,13,11,2019,arnaud souquet_France_1992/02/12_2019,1,1
400,2019-08-06,sidy sarr,/sidy-sarr/profil/spieler/364233,LB Châteauroux,Nîmes Olympique,2000000,1996/06/05,Senegal,2020,2020,2019,2019,sidy sarr_Senegal_1996/06/05_2020,sidy sarr_Senegal_1996/06/05_2019,sidy sarr,1996/06/05,2019,Senegal,Midfielder,1085,348,737,23,10,13,0,0,0,0,0,0,0,0,6,1,5,13,3,10,5,2,438,437,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.08,83.0,47.0,155.0,0.0,0.58,2019,sidy sarr_Senegal_1996/06/05_2019,2019,230995,S. Sarr,sidy sarr,22,1996/06/05,196,86,Senegal,la berrichonne de chateauroux,French Ligue 2,2,64,71,1,2,2015-09-28,2022,61,61,57,60,62,85,0,0,0,0,0,0,51,60,77,64,47,61,36,46,59,66,54,66,45,62,32,73,74,80,91,59,77,60,61,59,44,58,64,53,12,7,6,10,5,2019,sidy sarr_Senegal_1996/06/05_2019,1,1
401,2019-08-06,alvaro gimenez,/alvaro-gimenez/profil/spieler/57935,UD Almería,Birmingham,1500000,1991/05/19,Spain,2020,2020,2019,2019,alvaro gimenez_Spain_1991/05/19_2020,alvaro gimenez_Spain_1991/05/19_2019,alvaro gimenez candela,1991/05/19,2019,Spain,Forward,3321,1711,1610,39,21,18,20,13,7,3,3,0,6,1,12,9,3,37,14,23,5,0,6,172,-1,0.62,0.08,0.54,0.68,0.39,166.0,1.0,90.0,85.0,664.0,1107.0,0.14,2019,alvaro gimenez_Spain_1991/05/19_2019,2019,189661,Álvaro,alvaro gimenez candela,27,1991/05/19,182,80,Spain,ud almeria,Spanish Segunda División,2,68,69,1,3,2018-07-02,2020,73,66,57,69,28,62,0,0,0,0,0,0,57,70,57,61,55,68,49,39,49,72,71,74,73,66,60,60,72,74,70,69,25,23,72,61,55,32,21,19,13,10,9,8,9,2019,alvaro gimenez_Spain_1991/05/19_2019,1,1
402,2019-08-06,alvaro gimenez,/alvaro-gimenez/profil/spieler/57935,UD Almería,Birmingham,1500000,1991/05/19,Spain,2020,2020,2019,2019,alvaro gimenez_Spain_1991/05/19_2020,alvaro gimenez_Spain_1991/05/19_2019,alvaro jimenez,1995/05/19,2019,Spain,Midfielder,1053,602,451,20,12,8,1,1,0,0,0,0,0,0,10,7,3,7,2,5,2,0,184,458,-1,0.09,0.0,0.09,0.15,0.0,1053.0,0.6,150.0,53.0,526.0,0.0,0.17,2019,alvaro gimenez_Spain_1991/05/19_2019,2019,189661,Álvaro,alvaro gimenez candela,27,1991/05/19,182,80,Spain,ud almeria,Spanish Segunda División,2,68,69,1,3,2018-07-02,2020,73,66,57,69,28,62,0,0,0,0,0,0,57,70,57,61,55,68,49,39,49,72,71,74,73,66,60,60,72,74,70,69,25,23,72,61,55,32,21,19,13,10,9,8,9,2019,alvaro gimenez_Spain_1991/05/19_2019,1,1
403,2019-08-06,matt godden,/matt-godden/profil/spieler/145553,Peterborough,Coventry City,815000,1991/07/29,England,2020,2020,2019,2019,matt godden_England_1991/07/29_2020,matt godden_England_1991/07/29_2019,matt godden,1991/07/29,2019,England,Forward,2511,1289,1222,38,20,18,14,6,8,4,2,2,0,0,7,4,3,35,16,19,0,0,14,121,-1,0.65,0.14,0.5,0.42,0.59,179.0,1.25,72.0,66.0,0.0,628.0,0.0,2019,matt godden_England_1991/07/29_2019,2019,187157,M. Godden,matt godden,26,1991/07/29,185,78,England,peterborough united,English League One,3,65,65,1,2,2018-06-04,2021,70,65,41,64,25,65,0,0,0,0,0,0,31,69,63,53,54,58,58,33,22,65,69,71,78,59,85,67,79,73,63,55,57,34,66,43,65,19,14,18,9,10,15,15,9,2019,matt godden_England_1991/07/29_2019,1,1
404,2019-08-06,ched evans,/ched-evans/profil/spieler/61622,Sheff Utd,Fleetwood,150000,1988/12/28,Wales,2020,2020,2019,2019,ched evans_Wales_1988/12/28_2020,ched evans_Wales_1988/12/28_2019,ched evans,1988/12/28,2019,Wales,Forward,3238,1527,1711,39,18,21,17,8,9,4,2,2,4,0,16,7,9,39,19,20,11,1,19,153,-1,0.58,0.11,0.47,0.47,0.47,190.0,1.08,83.0,83.0,270.0,810.0,0.33,2019,ched evans_Wales_1988/12/28_2019,2019,186127,C. Evans,ched evans,29,1988/12/28,183,76,Wales,fleetwood town,English League One,3,67,67,1,2,0,2019,63,67,54,60,39,72,0,0,0,0,0,0,45,66,66,56,64,55,53,65,45,63,61,64,66,67,64,76,74,55,77,61,81,41,71,65,64,33,37,35,5,8,22,8,10,2019,ched evans_Wales_1988/12/28_2019,1,1
405,2019-08-07,jeremiah st. juste,/jeremiah-st-juste/profil/spieler/288253,Feyenoord,1.FSV Mainz 05,8000000,1996/10/19,Netherlands,2020,2020,2019,2019,jeremiah st. juste_Netherlands_1996/10/19_2020,jeremiah st. juste_Netherlands_1996/10/19_2019,jeremiah st. juste,1996/10/19,2019,Netherlands,Defender,1721,956,765,23,12,11,3,2,1,2,2,0,0,0,6,5,1,21,9,12,2,1,123,133,22,0.26,0.1,0.16,0.19,0.12,574.0,1.1,82.0,75.0,574.0,860.0,0.16,2019,jeremiah st. juste_Netherlands_1996/10/19_2019,2019,226853,J. St. Juste,jeremiah st. juste,21,1996/10/19,186,71,Netherlands,feyenoord,Holland Eredivisie,1,73,78,1,3,2017-07-18,2021,82,56,59,70,72,74,0,0,0,0,0,0,53,55,65,69,48,71,33,37,66,68,83,82,76,68,64,66,86,73,72,47,77,73,62,56,59,70,75,74,12,14,9,13,11,2019,jeremiah st. juste_Netherlands_1996/10/19_2019,1,1
406,2019-08-07,kevin trapp,/kevin-trapp/profil/spieler/45672,Paris SG,E. Frankfurt,7000000,1990/07/08,Germany,2020,2020,2019,2019,kevin trapp_Germany_1990/07/08_2020,kevin trapp_Germany_1990/07/08_2019,kevin trapp,1990/07/08,2019,Germany,Goalkeeper,2938,1498,1440,33,17,16,0,0,0,0,0,0,0,0,8,4,4,45,20,25,2,0,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.38,65.0,89.0,1469.0,0.0,0.06,2019,kevin trapp_Germany_1990/07/08_2019,2019,188943,K. Trapp,kevin trapp,27,1990/07/08,189,86,Germany,paris saint-germain,French Ligue 1,1,80,81,2,1,2015-07-08,2020,0,0,0,0,0,0,79,74,77,83,49,82,13,13,11,25,12,10,14,12,12,24,45,52,42,80,37,22,75,45,73,13,30,22,12,46,17,15,14,10,79,74,77,82,83,2019,kevin trapp_Germany_1990/07/08_2019,1,1
407,2019-08-07,victor ruiz,/victor-ruiz/profil/spieler/62920,Villarreal CF,Besiktas,2500000,1989/01/25,Spain,2020,2020,2019,2019,victor ruiz_Spain_1989/01/25_2020,victor ruiz_Spain_1989/01/25_2019,victor ruiz,1989/01/25,2019,Spain,Defender,1976,990,986,22,11,11,0,0,0,0,0,0,0,0,7,2,5,28,14,14,10,0,343,331,121,0.0,0.0,0.0,0.0,0.0,0.0,1.28,71.0,90.0,198.0,0.0,0.46,2019,victor ruiz_Spain_1989/01/25_2019,2019,193469,Víctor Ruiz,victor ruiz torre,29,1989/01/25,185,78,Spain,villarreal cf,Spain Primera Division,1,82,83,2,2,2015-07-01,2019,57,42,64,60,82,82,0,0,0,0,0,0,54,37,77,75,39,53,67,46,70,71,55,59,56,80,58,59,78,74,87,38,82,83,39,56,46,81,84,85,12,8,6,6,14,2019,victor ruiz_Spain_1989/01/25_2019,1,1
408,2019-08-07,carl jenkinson,/carl-jenkinson/profil/spieler/126321,FC Arsenal,Nottm Forest,2200000,1992/02/08,England,2020,2020,2019,2019,carl jenkinson_England_1992/02/08_2020,carl jenkinson_England_1992/02/08_2019,carl jenkinson,1992/02/08,2019,England,Defender,166,166,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-1,-1,-1,0.0,0.0,0.0,0.0,,0.0,1.08,83.0,55.0,0.0,0.0,0.0,2019,carl jenkinson_England_1992/02/08_2019,2019,200841,C. Jenkinson,carl jenkinson,26,1992/02/08,185,77,England,arsenal,English Premier League,1,69,71,2,3,2011-06-08,2020,66,50,65,67,69,68,0,0,0,0,0,0,71,41,62,66,60,67,60,52,64,68,58,73,60,69,66,72,63,64,69,41,71,66,67,62,49,69,73,72,12,15,15,11,12,2019,carl jenkinson_England_1992/02/08_2019,1,1
409,2019-08-07,noe dussenne,/noe-dussenne/profil/spieler/160736,Mouscron,Standard Liège,800000,1992/04/07,Belgium,2020,2020,2019,2019,noe dussenne_Belgium_1992/04/07_2020,noe dussenne_Belgium_1992/04/07_2019,noe dussenne,1992/04/07,2019,Belgium,Defender,1693,896,797,19,10,9,0,0,0,1,1,0,0,0,4,4,0,20,8,12,9,2,222,170,31,0.05,0.05,0.0,0.0,0.0,0.0,1.06,85.0,89.0,154.0,1693.0,0.58,2019,noe dussenne_Belgium_1992/04/07_2019,2019,201841,N. Dussenne,noe dussenne,26,1992/04/07,191,85,Belgium,royal excel mouscron,Belgian Jupiler Pro League,1,68,71,1,2,2018-08-17,2020,34,33,46,44,70,71,0,0,0,0,0,0,41,28,76,57,56,35,28,29,49,52,37,32,58,66,43,50,41,62,79,21,70,68,28,40,40,70,69,66,12,16,15,7,11,2019,noe dussenne_Belgium_1992/04/07_2019,1,1
410,2019-08-07,ben rienstra,/ben-rienstra/profil/spieler/64506,Heerenveen,Kayserispor,500000,1990/06/05,Netherlands,2020,2020,2019,2019,ben rienstra_Netherlands_1990/06/05_2020,ben rienstra_Netherlands_1990/06/05_2019,ben rienstra,1990/06/05,2019,Netherlands,Midfielder,2625,1407,1218,32,17,15,4,1,3,3,2,1,1,0,2,1,1,56,29,27,4,1,136,143,-1,0.24,0.1,0.14,0.06,0.22,656.0,1.92,47.0,82.0,525.0,875.0,0.17,2019,ben rienstra_Netherlands_1990/06/05_2019,2019,200424,B. Rienstra,ben rienstra,28,1990/06/05,182,67,Netherlands,sc heerenveen,Holland Eredivisie,1,71,71,1,3,2018-08-15,2021,66,66,65,69,67,74,0,0,0,0,0,0,45,63,68,72,58,67,63,55,69,72,64,67,64,70,70,73,72,83,73,69,68,65,65,71,56,67,68,66,16,11,13,12,16,2019,ben rienstra_Netherlands_1990/06/05_2019,1,1
411,2019-08-08,romelu lukaku,/romelu-lukaku/profil/spieler/96341,Manchester Utd.,Inter,74000000,1993/05/13,Belgium,2020,2020,2019,2019,romelu lukaku_Belgium_1993/05/13_2020,romelu lukaku_Belgium_1993/05/13_2019,romelu lukaku,1993/05/13,2019,Belgium,Forward,2130,982,1148,32,16,16,12,4,8,0,0,0,0,0,7,2,5,36,14,22,4,0,16,305,-1,0.51,0.0,0.51,0.37,0.63,178.0,1.52,59.0,67.0,532.0,0.0,0.17,2019,romelu lukaku_Belgium_1993/05/13_2019,2019,192505,R. Lukaku,romelu lukaku menama,25,1993/05/13,190,94,Belgium,manchester united,English Premier League,1,87,89,3,3,2017-07-10,2022,84,84,76,75,35,87,0,0,0,0,0,0,78,88,87,78,79,81,74,66,74,74,77,90,60,87,46,88,71,84,94,74,76,27,89,76,78,30,30,30,8,15,14,7,10,2019,romelu lukaku_Belgium_1993/05/13_2019,1,1
412,2019-08-08,alex iwobi,/alex-iwobi/profil/spieler/242631,FC Arsenal,FC Everton,30400000,1996/05/03,Nigeria,2020,2020,2019,2019,alex iwobi_Nigeria_1996/05/03_2020,alex iwobi_Nigeria_1996/05/03_2019,alex iwobi,1996/05/03,2019,Nigeria,Forward,1972,742,1230,35,18,17,3,1,2,6,3,3,0,0,8,7,1,31,8,23,0,0,128,31,-1,0.41,0.27,0.14,0.12,0.15,657.0,1.41,64.0,56.0,0.0,329.0,0.0,2019,alex iwobi_Nigeria_1996/05/03_2019,2019,213655,A. Iwobi,alex iwobi,22,1996/05/03,180,75,Nigeria,arsenal,English Premier League,1,76,84,1,3,2013-07-01,2020,77,62,70,81,28,64,0,0,0,0,0,0,60,64,42,81,48,82,50,40,63,83,78,77,74,74,75,67,47,73,68,54,46,24,68,76,59,30,26,23,14,7,12,14,11,2019,alex iwobi_Nigeria_1996/05/03_2019,1,1
413,2019-08-08,ismaila sarr,/ismaila-sarr/profil/spieler/410225,Rennes,Watford,30000000,1998/02/25,Senegal,2020,2020,2019,2019,ismaila sarr_Senegal_1998/02/25_2020,ismaila sarr_Senegal_1998/02/25_2019,ismaila sarr,1998/02/25,2019,Senegal,Midfielder,2795,1435,1360,35,18,17,8,4,4,6,4,2,1,0,11,8,3,38,14,24,6,0,62,54,-1,0.45,0.19,0.26,0.25,0.26,349.0,1.22,74.0,80.0,466.0,466.0,0.19,2019,ismaila sarr_Senegal_1998/02/25_2019,2019,235353,I. Sarr,ismaila sarr,20,1998/02/25,185,76,Senegal,stade rennais fc,French Ligue 1,1,76,87,1,4,2017-07-26,2021,93,69,66,78,22,64,0,0,0,0,0,0,68,69,44,69,68,79,66,55,59,77,92,93,79,72,74,75,48,72,66,66,53,17,71,69,58,25,16,21,14,13,7,6,9,2019,ismaila sarr_Senegal_1998/02/25_2019,1,1
414,2019-08-08,ryan sessegnon,/ryan-sessegnon/profil/spieler/392775,FC Fulham,Tottenham,27000000,2000/05/18,England,2020,2020,2019,2019,ryan sessegnon_England_2000/05/18_2020,ryan sessegnon_England_2000/05/18_2019,ryan sessegnon,2000/05/18,2019,England,Defender,2298,1095,1203,35,18,17,2,1,1,6,3,3,0,0,4,3,1,58,22,36,0,0,182,53,168,0.31,0.23,0.08,0.08,0.07,1149.0,2.27,40.0,66.0,0.0,383.0,0.0,2019,ryan sessegnon_England_2000/05/18_2019,2019,235883,R. Sessegnon,kouassi ryan sessegnon,18,2000/05/18,178,70,England,fulham,English Premier League,1,75,88,1,3,2016-08-09,2020,86,68,67,75,65,62,0,0,0,0,0,0,70,75,55,73,55,73,54,31,62,74,85,87,79,75,85,67,66,78,55,57,60,67,77,71,61,66,68,62,6,11,7,8,7,2019,ryan sessegnon_England_2000/05/18_2019,1,1
415,2019-08-08,dennis praet,/dennis-praet/profil/spieler/129588,Sampdoria,Leicester City,19200000,1994/05/14,Belgium,2020,2020,2019,2019,dennis praet_Belgium_1994/05/14_2020,dennis praet_Belgium_1994/05/14_2019,dennis praet,1994/05/14,2019,Belgium,Midfielder,2896,1531,1365,34,18,16,2,1,1,3,2,1,0,0,11,8,3,37,14,23,6,0,216,171,-1,0.16,0.09,0.06,0.06,0.07,1448.0,1.15,78.0,85.0,483.0,965.0,0.19,2019,dennis praet_Belgium_1994/05/14_2019,2019,199652,D. Praet,dennis praet,24,1994/05/14,181,78,Belgium,sampdoria,Italian Serie A,1,76,81,2,4,2016-08-24,2021,71,69,77,77,59,66,0,0,0,0,0,0,74,66,62,81,70,78,74,67,77,78,73,69,76,72,71,72,66,71,64,75,64,60,75,75,56,56,62,58,6,6,10,14,10,2019,dennis praet_Belgium_1994/05/14_2019,1,1
416,2019-08-08,albian ajeti,/albian-ajeti/profil/spieler/195906,FC Bâle,West Ham Utd.,11300000,1997/02/26,Switzerland,2020,2020,2019,2019,albian ajeti_Switzerland_1997/02/26_2020,albian ajeti_Switzerland_1997/02/26_2019,albian ajeti,1997/02/26,2019,Switzerland,Forward,2367,1182,1185,32,16,16,14,8,6,4,2,2,0,0,7,3,4,34,15,19,5,0,9,54,-1,0.68,0.15,0.53,0.61,0.46,169.0,1.29,70.0,74.0,473.0,592.0,0.19,2019,albian ajeti_Switzerland_1997/02/26_2019,2019,222352,A. Ajeti,albian ajeti,21,1997/02/26,183,77,Switzerland,fc basel 1893,Swiss Super League,1,72,79,1,3,2017-10-02,2022,79,68,55,69,29,75,0,0,0,0,0,0,57,74,71,56,70,69,56,33,52,70,76,81,68,65,63,66,89,70,82,58,60,16,72,61,56,38,19,17,13,9,6,12,16,2019,albian ajeti_Switzerland_1997/02/26_2019,1,1
417,2019-08-08,charlie austin,/charlie-austin/profil/spieler/129627,FC Southampton,West Brom,4300000,1989/07/05,England,2020,2020,2019,2019,charlie austin_England_1989/07/05_2020,charlie austin_England_1989/07/05_2019,charlie austin,1989/07/05,2019,England,Forward,980,454,526,25,13,12,2,1,1,2,1,1,0,1,6,3,3,14,6,8,1,0,105,73,-1,0.37,0.18,0.18,0.2,0.17,490.0,1.29,70.0,39.0,980.0,490.0,0.09,2019,charlie austin_England_1989/07/05_2019,2019,195671,C. Austin,charlie austin,28,1989/07/05,188,84,England,southampton,English Premier League,1,77,77,1,2,2016-01-16,2020,60,78,57,68,37,71,0,0,0,0,0,0,56,79,81,62,72,66,59,43,46,73,62,58,62,78,55,83,81,58,78,71,67,47,83,61,86,20,37,22,9,11,7,9,13,2019,charlie austin_England_1989/07/05_2019,1,1
418,2019-08-08,isaac vassell,/isaac-vassell/profil/spieler/195481,Birmingham,Cardiff,2200000,1993/09/09,England,2020,2020,2019,2019,isaac vassell_England_1993/09/09_2020,isaac vassell_England_1993/09/09_2019,isaac vassell,1993/09/09,2019,England,Forward,302,145,157,14,7,7,0,0,0,0,0,0,0,0,2,1,1,4,4,0,1,0,378,389,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.19,76.0,22.0,302.0,0.0,0.3,2019,isaac vassell_England_1993/09/09_2019,2019,205586,I. Vassell,isaac vassell,24,1993/09/09,175,71,England,birmingham city,English League Championship,2,65,71,1,2,2017-08-14,2021,86,62,52,64,38,71,0,0,0,0,0,0,54,65,54,56,46,63,44,27,46,61,87,86,74,62,71,64,72,69,73,58,68,42,64,54,60,40,30,35,12,9,12,16,15,2019,isaac vassell_England_1993/09/09_2019,1,1
419,2019-08-08,adam nagy,/adam-nagy/profil/spieler/368559,FC Bologna,Bristol City,2000000,1995/06/17,Hungary,2020,2020,2019,2019,adam nagy_Hungary_1995/06/17_2020,adam nagy_Hungary_1995/06/17_2019,adam nagy,1995/06/17,2019,Hungary,Midfielder,973,484,489,14,6,8,0,0,0,0,0,0,0,0,3,2,1,18,6,12,4,1,367,342,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.66,54.0,70.0,195.0,0.0,0.46,2019,adam nagy_Hungary_1995/06/17_2019,2019,230936,A. Nagy,adam nagy,23,1995/06/17,178,74,Hungary,bologna,Italian Serie A,1,74,82,1,3,2016-07-14,2021,73,54,77,78,69,62,0,0,0,0,0,0,72,48,54,80,68,78,74,62,78,80,73,73,78,74,79,58,54,78,54,58,64,70,64,78,58,72,72,64,10,7,6,10,14,2019,adam nagy_Hungary_1995/06/17_2019,1,1
420,2019-08-08,callum elder,/callum-elder/profil/spieler/271997,Leicester City,Hull City,1500000,1995/01/27,Australia,2020,2020,2019,2019,callum elder_Australia_1995/01/27_2020,callum elder_Australia_1995/01/27_2019,callum elder,1995/01/27,2019,Australia,Defender,286,196,90,4,3,1,0,0,0,0,0,0,0,0,1,1,0,4,2,2,0,0,380,363,113,0.0,0.0,0.0,0.0,0.0,0.0,1.26,72.0,72.0,0.0,0.0,0.0,2019,callum elder_Australia_1995/01/27_2019,2019,215412,C. Elder,callum elder,23,1995/01/27,180,67,Australia,leicester city,English Premier League,1,65,73,1,2,2013-07-01,2019,74,34,56,62,62,67,0,0,0,0,0,0,58,29,62,61,32,63,54,29,59,62,73,75,58,58,65,40,72,77,65,32,56,61,55,50,36,60,63,63,12,14,11,13,11,2019,callum elder_Australia_1995/01/27_2019,1,1
421,2019-08-08,massimo luongo,/massimo-luongo/profil/spieler/181687,QPR,Sheff Wed,1100000,1992/09/25,Australia,2020,2020,2019,2019,massimo luongo_Australia_1992/09/25_2020,massimo luongo_Australia_1992/09/25_2019,massimo luongo,1992/09/25,2019,Australia,Midfielder,3620,1860,1760,41,21,20,3,3,0,4,2,2,0,0,13,8,5,52,24,28,11,0,256,176,-1,0.17,0.1,0.07,0.15,0.0,1207.0,1.29,70.0,88.0,329.0,905.0,0.27,2019,massimo luongo_Australia_1992/09/25_2019,2019,205347,M. Luongo,massimo luongo,25,1992/09/25,176,76,Australia,queens park rangers,English League Championship,2,74,77,1,3,2015-05-28,2022,74,63,65,74,70,78,0,0,0,0,0,0,51,63,59,72,46,74,49,46,68,72,73,74,79,72,76,69,84,92,72,63,76,72,65,72,52,64,78,74,15,13,9,14,6,2019,massimo luongo_Australia_1992/09/25_2019,1,1
422,2019-08-08,marlon pack,/marlon-pack/profil/spieler/118779,Bristol City,Cardiff,815000,1991/03/25,England,2020,2020,2019,2019,marlon pack_England_1991/03/25_2020,marlon pack_England_1991/03/25_2019,marlon pack,1991/03/25,2019,England,Midfielder,4098,2035,2063,46,23,23,2,1,1,3,1,2,0,0,13,4,9,52,25,27,12,0,312,222,-1,0.11,0.07,0.04,0.04,0.04,2049.0,1.14,79.0,89.0,342.0,1366.0,0.26,2019,marlon pack_England_1991/03/25_2019,2019,196916,M. Pack,marlon pack,27,1991/03/25,188,74,England,bristol city,English League Championship,2,72,73,1,3,2013-08-02,2021,55,60,72,67,67,78,0,0,0,0,0,0,68,52,69,75,54,66,60,68,74,71,51,59,64,68,59,73,70,85,77,66,72,70,58,71,64,65,66,63,10,8,11,15,9,2019,marlon pack_England_1991/03/25_2019,1,1
423,2019-08-08,mads thychosen,/mads-thychosen/profil/spieler/281252,FC Midtjylland,Nordsjaelland,733000,1997/06/27,Denmark,2020,2020,2019,2019,mads thychosen_Denmark_1997/06/27_2020,mads thychosen_Denmark_1997/06/27_2019,mads dohr thychosen,1997/06/27,2019,Denmark,Midfielder,1002,525,477,13,6,7,2,1,1,2,1,1,0,0,4,3,1,14,6,8,0,0,90,47,-1,0.36,0.18,0.18,0.17,0.19,501.0,1.26,72.0,77.0,0.0,501.0,0.0,2019,mads thychosen_Denmark_1997/06/27_2019,2019,225273,M. Døhr Thychosen,mads dohr thychosen,21,1997/06/27,178,65,Denmark,fc midtjylland,Danish Superliga,1,67,75,1,3,2014-08-25,2023,82,56,61,68,59,68,0,0,0,0,0,0,64,58,57,66,56,67,60,51,55,70,79,84,72,64,71,55,73,78,64,57,62,49,62,57,40,60,63,61,10,11,10,11,15,2019,mads thychosen_Denmark_1997/06/27_2019,1,1
424,2019-08-08,raman chibsah,/raman-chibsah/profil/spieler/199633,Frosinone,Gaziantep FK,500000,1993/03/10,Ghana,2020,2020,2019,2019,raman chibsah_Ghana_1993/03/10_2020,raman chibsah_Ghana_1993/03/10_2019,raman chibsah,1993/03/10,2019,Ghana,Midfielder,2626,1230,1396,32,15,17,1,0,1,0,0,0,0,0,8,2,6,53,27,26,5,0,253,386,-1,0.03,0.0,0.03,0.0,0.06,2626.0,1.82,50.0,82.0,525.0,0.0,0.17,2019,raman chibsah_Ghana_1993/03/10_2019,2019,206109,Y. Chibsah,yussif raman chibsah,25,1993/03/10,177,78,Ghana,frosinone,Italian Serie A,1,71,74,1,3,2018-07-01,2022,70,61,65,71,66,75,0,0,0,0,0,0,59,58,60,73,44,69,50,46,68,70,74,66,80,74,83,70,65,87,69,63,75,75,64,62,52,64,66,62,9,5,10,9,5,2019,raman chibsah_Ghana_1993/03/10_2019,1,1
425,2019-08-08,remy descamps,/remy-descamps/profil/spieler/282028,Paris SG,RSC Charleroi,400000,1996/06/25,France,2020,2020,2019,2019,remy descamps_France_1996/06/25_2020,remy descamps_France_1996/06/25_2019,remy descamps,1996/06/25,2019,France,Goalkeeper,2520,1170,1350,28,13,15,0,0,0,0,0,0,0,0,12,6,6,26,13,13,1,0,277,233,68,0.0,0.0,0.0,0.0,0.0,0.0,0.93,97.0,90.0,2520.0,0.0,0.04,2019,remy descamps_France_1996/06/25_2019,2019,234371,R. Descamps,remy descamps,22,1996/06/25,194,79,France,paris saint-germain,French Ligue 1,1,65,73,1,1,2016-05-18,2019,0,0,0,0,0,0,66,65,60,64,29,65,10,9,14,21,6,9,13,12,16,11,33,26,29,61,24,17,32,20,63,6,22,8,7,23,12,9,11,10,66,65,60,65,64,2019,remy descamps_France_1996/06/25_2019,1,1
